ID,brand,c__productCategory,manufacturerSKU,name__default,mainImageName(.png),imageSize(pixels),duplicatedManufacturerSku,comment
empire-unfinished-hardwood-cabinet-mantels-with-bases-embf1suh,Empire,Mantels,EMBF1SUH,Empire Unfinished Hardwood Cabinet Mantels with Bases | EMBF1SUH |,embf1suh,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-unfinished-hardwood-cabinet-mantels-with-bases-embf3suh,Empire,Mantels,EMBF3SUH,Empire Unfinished Hardwood Cabinet Mantels with Bases | EMBF3SUH |,embf3suh,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-unfinished-hardwood-cabinet-mantels-with-bases-embf4suh,Empire,Mantels,EMBF4SUH,Empire Unfinished Hardwood Cabinet Mantels with Bases | EMBF4SUH |,embf4suh,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-unfinished-hardwood-corner-cabinet-mantel-emc22uh,Empire,Mantels,EMC22UH,Empire Unfinished Hardwood Corner Cabinet Mantel | EMC22UH |,emc22uh,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-unfinished-hardwood-corner-cabinet-mantels-with-bases-embc1suh,Empire,Mantels,EMBC1SUH,Empire Unfinished Hardwood Corner Cabinet Mantels with Bases | EMBC1SUH |,embc1suh,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-unfinished-hardwood-corner-cabinet-mantels-with-bases-embc3suh,Empire,Mantels,EMBC3SUH,Empire Unfinished Hardwood Corner Cabinet Mantels with Bases | EMBC3SUH |,embc3suh,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-unfinished-hardwood-corner-cabinet-mantels-with-bases-embc4suh,Empire,Mantels,EMBC4SUH,Empire Unfinished Hardwood Corner Cabinet Mantels with Bases | EMBC4SUH |,embc4suh,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-unfinished-hardwood-peninsula-mantel-base-empbuh,Empire,Mantels,EMPBUH,Empire Unfinished Hardwood Peninsula Mantel Base | EMPBUH |,empbuh,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-unfinished-hardwood-peninsula-mantel-top-emptuh,Empire,Mantels,EMPTUH,Empire Unfinished Hardwood Peninsula Mantel Top | EMPTUH |,emptuh,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-vail-deluxe-26-mantel-combination-vent-free-gas-fireplace-vfd26,Empire,Gas Fireplaces,VFD26FM30CN,Empire Vail Deluxe 26 Mantel Combination Vent-Free Gas Fireplace | VFD26,vfd26fm30cn,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-vail-deluxe-26-vent-free-fireplace-vfd26fp,Empire,Gas Fireplaces,VFD26FP20LN,Empire Vail Deluxe 26 Vent Free Gas Fireplace | VFD26FP,vfd26fp20ln,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-vail-premium-24-vent-free-fireplace-vfp24fp,Empire,Gas Fireplaces,VFP24FP30L10N,Empire Vail Premium 24 Vent Free Gas Fireplace | VFP24FP,vfp24fp30l10n,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-vail-premium-32-alope-glaze-burner-vent-free-gas-fireplace-vfpa32,Empire,Gas Fireplaces,VFPA32BP30LN,Empire Vail Premium 32 Slope Glaze Burner Vent-Free Gas Fireplace | VFPA32,vfpa32bp30ln,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-vail-premium-32-vent-free-fireplace-vfp32bp,Empire,Gas Fireplaces,VFP32BP20LN,Empire Vail Premium 32 Vent Free Gas Fireplace | VFP32BP |,vfp32bp20ln,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-vail-premium-36-peninsula-and-see-thru-vent-free-fireplace-vfp36,Empire,Gas Fireplaces,VFP36PP32EN,Empire Vail Premium 36 Peninsula and See-Thru Vent Free Gas Fireplace | VFP36,vfp36pp32en,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-vail-premium-36-slope-glaze-burner-vent-free-gas-fireplace-vfpa36,Empire,Gas Fireplaces,VFPA36BP30LN,Empire Vail Premium 36 Slope Glaze Burner Vent-Free Gas Fireplace | VFPA36,vfpa36bp30ln,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-vail-premium-36-vent-free-fireplace-vfp36bp,Empire,Gas Fireplaces,VFP36BP20LN,Empire Vail Premium 36 Vent Free Gas Fireplace | VFP36BP |,vfp36bp20ln,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-var-flame-kit-natural-gas-rvkn,Empire,Remote Controls,RVKN,Empire Variable Flame Remote Control Kit Natural Gas | RVKN |,rvkn,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-var-flame-kit-propane-gas-rvkp,Empire,Remote Controls,RVKP,Empire Variable Flame Remote Kit Propane Gas | RVKP |,rvkp,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-variable-speed-blower-auto-fbb7,Empire,Blowers,FBB7,Empire Variable-Speed Blower Auto | FBB7 |,fbb7,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-variable-speed-blower-cib3,Empire,Blowers,CIB3,Empire Variable Speed Blower | CIB3 |,cib3,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-variable-speed-blower-cib4,Empire,Blowers,CIB4,Empire Variable Speed Blower | CIB4 |,cib4,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-variable-speed-blower-fbb12,Empire,Blowers,FBB12,Empire Variable-Speed Blower | FBB12 |,fbb12,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-variable-speed-blower-fbb14,Empire,Blowers,FBB14,Empire Variable Speed Blower | FBB14 |,fbb14,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-variable-speed-blower-fbb8,Empire,Blowers,FBB8,Empire Variable Speed Blower | FBB8 |,fbb8,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-variable-speed-blower-fbb9,Empire,Blowers,FBB9,Empire Variable Speed Blower | FBB9 |,fbb9,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-variable-speed-twin-blower-fbb20,Empire,Blowers,FBB20,Empire Variable Speed Twin Blower | FBB20 |,fbb20,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-venetian-gold-stone-inlay-for-cast-iron-stove-30-csi8v,Empire,Media Kits,CSI8V,Empire Venetian Gold Stone Inlay for Cast Iron Stove 30 | CSI8V |,csi8v,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-venetian-gold-stone-inlay-for-cast-iron-stove-series-cifs8v,Empire,Media Kits,CIFS8V,Empire Venetian Gold Stone Inlay for Cast Iron Stove Series | CIFS8V |,cifs8v,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-venetian-gold-stone-inlay-for-corner-floor-pad-for-cast-iron-stove-series-cifs8vc,Empire,Media Kits,CIFS8VC,Empire Venetian Gold Stone Inlay for Corner Floor Pad for Cast Iron Stove Series | CIFS8VC |,cifs8vc,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-wall-switch-on-off-fws1,Empire,Remote Controls,FWS1,"Empire Wall Switch, On/Off | FWS1 |",fws1,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-wall-thermostat-reed-switch-tmv,Empire,Remote Controls,TMV,"Empire Wall Thermostat, Reed Switch | TMV |",tmv,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-washed-brick-liner-dvp20bw,Empire,Interior Panels,DVP20BW,Empire Washed Brick Liner | DVP20BW |,dvp20bw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-washed-brick-liner-dvp26bw,Empire,Interior Panels,DVP26BW,Empire Washed Brick Liner | DVP26BW |,dvp26bw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-washed-brick-liner-dvp28bw,Empire,Interior Panels,DVP28BW,Empire Washed Brick Liner | DVP28BW |,dvp28bw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-weather-cover-wc48lss,Empire,Weather Covers,WC48LSS,Empire Weather Cover | WC48LSS |,wc48lss,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-weather-cover-wc60lss,Empire,Weather Covers,WC60LSS,Empire Weather Cover | WC60LSS |,wc60lss,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-cabinet-mantel-embf11sw,Empire,Mantels,EMBF11SW,Empire White Cabinet Mantel | EMBF11SW |,embf11sw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-cabinet-mantel-emf22w,Empire,Mantels,EMF22W,Empire White Cabinet Mantel | EMF22W |,emf22w,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-cabinet-mantels-with-bases-embf1sw,Empire,Mantels,EMBF1SW,Empire White Cabinet Mantels with Bases | EMBF1SW |,embf1sw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-cabinet-mantels-with-bases-embf3sw,Empire,Mantels,EMBF3SW,Empire White Cabinet Mantels with Bases | EMBF3SW |,embf3sw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-cabinet-mantels-with-bases-embf4sw,Empire,Mantels,EMBF4SW,Empire White Cabinet Mantels with Bases | EMBF4SW |,embf4sw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-corner-cabinet-mantel-embc11sw,Empire,Mantels,EMBC11SW,Empire White Corner Cabinet Mantel | EMBC11SW |,embc11sw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-corner-cabinet-mantel-emc22w,Empire,Mantels,EMC22W,Empire White Corner Cabinet Mantel | EMC22W |,emc22w,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-corner-cabinet-mantels-with-bases-embc1sw,Empire,Mantels,EMBC1SW,Empire White Corner Cabinet Mantels with Bases | EMBC1SW |,embc1sw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-corner-cabinet-mantels-with-bases-embc3sw,Empire,Mantels,EMBC3SW,Empire White Corner Cabinet Mantels with Bases | EMBC3SW |,embc3sw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-corner-cabinet-mantels-with-bases-embc4sw,Empire,Mantels,EMBC4SW,Empire White Corner Cabinet Mantels with Bases | EMBC4SW |,embc4sw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-mountain-hearth-wireless-wall-thermostat-trw,Empire,Remote Controls,TRW,Empire White Mountain Hearth Wireless Wall Thermostat | TRW |,trw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-peninsula-mantel-base-empbw,Empire,Mantels,EMPBW,Empire White Peninsula Mantel Base | EMPBW |,empbw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-peninsula-mantel-top-emptw,Empire,Mantels,EMPTW,Empire White Peninsula Mantel Top | EMPTW |,emptw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-piazza-square-media-vessel-dmc2pw,Empire,Media Kits,DMC2PW,Empire White Piazza Square Media Vessel | DMC2PW |,dmc2pw,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-porcelain-liner-for-boulevard-36-vbp36lwr,Empire,Interior Panels,VBP36LWR,Empire White Porcelain Liner for Boulevard 36 | VBP36LWR |,vbp36lwr,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-white-porcelain-liner-for-boulevard-48-vf-vbp48lbwr,Empire,Interior Panels,VBP48LBWR,Empire White Porcelain Liner for Boulevard 48 VF | VBP48LBWR |,vbp48lbwr,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-whitewashed-herringbone-brick-ceramic-fiber-liner-dvp30cpwh,Empire,Interior Panels,DVP30CPWH,Empire Whitewashed Herringbone Brick Ceramic Fiber Liner | DVP30CPWH |,dvp30cpwh,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-whitewashed-herringbone-brick-ceramic-fiber-liner-dvp35cpwh,Empire,Interior Panels,DVP35CPWH,Empire Whitewashed Herringbone Brick Ceramic Fiber Liner | DVP35CPWH |,dvp35cpwh,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-whitewashed-herringbone-brick-ceramic-fiber-liner-dvp36cpwh,Empire,Interior Panels,DVP36CPWH,"Empire Whitewashed Herringbone Brick, Ceramic Fiber Liner | DVP36CPWH |",dvp36cpwh,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-whitewashed-herringbone-brick-ceramic-fiber-liner-dvp40cpwh,Empire,Interior Panels,DVP40CPWH,Empire Whitewashed Herringbone Brick Ceramic Fiber Liner | DVP40CPWH |,dvp40cpwh,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-whitewashed-herringbone-brick-ceramic-fiber-liner-dvp50cpwh,Empire,Interior Panels,DVP50CPWH,Empire Whitewashed Herringbone Brick Ceramic Fiber Liner | DVP50CPWH |,dvp50cpwh,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-wildwood-24-refractory-gas-log-sets-olx24wr,Empire,Media Kits,OLX24WR,Empire Wildwood 24 Refractory Gas Log Sets | OLX24WR |,olx24wr,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-wildwood-30-refractory-gas-log-sets-olx30wr,Empire,Media Kits,OLX30WR,Empire Wildwood 30 Refractory Gas Log Sets | OLX30WR |,olx30wr,1000x1000,FALSE,Not search Superior provided images because not Superior products
empire-wire-extension-for-fbb4-fbbx,Empire,Miscellaneous,FBBX,Empire Wire Extension for FBB4 | FBBX |,fbbx,1000x1000,FALSE,Not search Superior provided images because not Superior products
gold-reflective-1-4-crushed-fire-glass-10-lbs-gl10hr,Realfyre,Glass Media Kits,GL10HR,"Realfyre Gold‚ Reflective 1/4"" Crushed Fire Glass 10 lbs | GL10HR |",gl10hr,1000x1000,FALSE,Not search Superior provided images because not Superior products
liner-for-boulevard-60,Empire,Interior Panels,DVP60LKR,Empire Liner For Boulevard 60 | DVP60LKR |,dvp60lkr,1000x1000,TRUE,Not search Superior provided images because not Superior products
majestic-10-lbs-mortar-mmmortr,Majestic,Interior Panels,MMMORTR,Majestic 10 lbs. Mortar | MMMORTR |,mmmortr,1000x1000,FALSE,Not search Superior provided images because not Superior products
majestic-160-cfm-fan-kit-fk23,Majestic,Blowers,FK23,Majestic 160 CFM Fan Kit | FK23 |,fk23,1000x1000,FALSE,Not search Superior provided images because not Superior products
majestic-18-campfire-fiber-gas-log-set-natural-gas-cfl-18ng-c,Majestic,Gas Log Sets,CFL-18NG-C,"Majestic 18"" Campfire Fiber Gas Log Set (Natural Gas) | CFL-18NG-C |",cfl-18ng-c,1000x1000,FALSE,Not search Superior provided images because not Superior products
majestic-18-campfire-fiber-gas-log-set-propane-gas-cfl-18lp-c,Majestic,Gas Log Sets,CFL-18LP-C,"Majestic 18"" Campfire Fiber Gas Log Set (Propane Gas) | CFL-18LP-C |",cfl-18lp-c,1000x1000,FALSE,Not search Superior provided images because not Superior products
majestic-18-fireside-realwood-refractory-cement-log-set-frw118,Majestic,Media Kits,FRW118,"Majestic 18"" Fireside Realwood Refractory Cement Log Set | FRW118 |",frw118,1000x1000,FALSE,Not search Superior provided images because not Superior products
majestic-18-fireside-supreme-oak-gas-log-set-for-See-Thru-fireplace-stfso18,Majestic,Media Kits,STFSO18,,stfso18,1000x1000,TRUE,Not search Superior provided images because not Superior products
majestic-18-fireside-supreme-oak-gas-log-set-for-see-through-fireplace-stfso18,Majestic,Gas Log Sets,STFSO18,"Majestic 18"" Fireside Supreme Oak Gas Log Set For See-Through Fireplace | STFSO18 |",stfso18,1000x1000,TRUE,Not search Superior provided images because not Superior products
majestic-18-fireside-versawood-refractory-cement-log-set-fvw18,Majestic,Media Kits,FVW18,"Majestic 18"" Fireside Versawood Refractory Cement Log Set | FVW18 |",fvw18,1000x1000,FALSE,Not search Superior provided images because not Superior products
majestic-18-matchlight-hearth-kit-for-see-through-fireplaces-stmhk18ng,Majestic,Burner Assemblies,STMHK18NG,"Majestic 18"" Matchlight Hearth Kit For See-Through Fireplaces | STMHK18NG |",stmhk18ng,1000x1000,FALSE,Not search Superior provided images because not Superior products
majestic-18-matchlight-kit-for-outdoor-fireplaces-od-18ng,Majestic,Burner Assemblies,OD-18NG,"Majestic 18"" Matchlight Kit for Outdoor Fireplaces | OD-18NG |",od-18ng,1000x1000,FALSE,Not search Superior provided images because not Superior products
majestic-18-safety-pilot-hearth-kit-for-outdoor-fireplaces-odsp-18lp,Majestic,Burner Assemblies,ODSP-18LP,"Majestic 18"" Safety Pilot Hearth Kit for Outdoor Fireplaces | ODSP-18LP |",odsp-18lp,1000x1000,FALSE,Not search Superior provided images because not Superior products
majestic-18-safety-pilot-hearth-kit-for-see-through-fireplaces-stsp18lp,Majestic,Burner Assemblies,STSP18LP,"Majestic 18"" Safety Pilot Hearth Kit For See-Through Fireplaces | STSP18LP |",stsp18lp,1000x1000,FALSE,Not search Superior provided images because not Superior products
